Q854,2015-07-14,"[AB-007：不器用で一途な想い「天使」]
[AB-072：ガードスキル ハーモニクス]
Q. 自分のアリーナに‘[永続]このキャラ以外の【同OS】のキャラすべては攻撃力と耐久力が２上昇する。’が登場しているとき、
攻撃力と耐久力がこの[永続]を受けて14の《不器用で一途な思い「天使」》の能力で《ガードスキル ハーモ二クス》を登場させました。
この場合、《ガードスキル ハーモ二クス》の攻撃力と耐久力はいくつになりますか？","A. 16になります。
元々の攻撃力と耐久力は《不器用で一途な思い「天使」》と同じ14となり、[永続]の能力によって攻撃力と耐久力が２上昇するので、16となります。",Q854 （2015-07-14）
Q855,2015-07-14,"[AB-007：不器用で一途な想い「天使」]
[AB-072：ガードスキル ハーモニクス]
Q. 攻撃力と耐久力が12の《不器用で一途な思い「天使」》の能力で《ガードスキル ハーモ二クス》を登場させました。
その後、相手が‘【Battle】ターン終了時まで、目標のキャラ１体が受けている攻撃力や耐久力が上昇する効果すべてを無効にする’を《ガードスキル ハーモ二クス》に使用しました。
この場合、《ガードスキル ハーモ二クス》の攻撃力や耐久力はいくつになりますか？","A. 12のままです。
《ガードスキル ハーモ二クス》が得る攻撃力や耐久力は上昇とは異なります。",Q855 （2015-07-14）
Q856,2015-07-14,"[AB-007：不器用で一途な想い「天使」]
[AB-072：ガードスキル ハーモニクス]
Q. 攻撃力と耐久力が12の《不器用で一途な思い「天使」》の能力で《ガードスキル ハーモ二クス》を登場させました。
その後、何かしらの行動によって、《不器用で一途な思い「天使」》が【裏】になりました。
この場合、《ガードスキル ハーモ二クス》の攻撃力や耐久力はいくつになりますか？","A. 裏向きのキャラは攻撃力と耐久力が0として扱われるので、
《ガードスキル ハーモ二クス》の攻撃力と耐久力は０になります。",Q856 （2015-07-14）
Q857,2015-07-14,"[AB-007：不器用で一途な想い「天使」]
[AB-072：ガードスキル ハーモニクス]
Q. 《不器用で一途な思い「天使」》の能力で《ガードスキル ハーモ二クス》を登場する場合、
既にキャラが登場しているアリーナにも登場できますか？","A. はい、登場できます。
その場合、キャラ重複処理により、既に登場していたキャラが控え室に置かれます。",Q857 （2015-07-14）
Q858,2015-07-14,"[AB-007：不器用で一途な想い「天使」]
[AB-072：ガードスキル ハーモニクス]
Q. 自分のキャラが既に登場しているアリーナを指定して《ガードスキル ハーモ二クス》を登場させました。
《ガードスキル ハーモ二クス》は‘アリーナのキャラに重ねずに登場させる’とありますが、既に登場していたキャラはどうなりますか？",A. キャラ重複処理により、既に登場していたキャラが控え室に置かれます。,Q858 （2015-07-14）
Q859,2015-07-14,"[AB-007：不器用で一途な想い「天使」]
[AB-072：ガードスキル ハーモニクス]
Q. 『貫通』を持っている《不器用で一途な思い「天使」》の能力で《ガードスキル ハーモ二クス》を登場させました。
その後、相手は‘【Battle】ターン終了時まで、目標のキャラ１体の『貫通』を無効にする’を《不器用で一途な思い「天使」》に使用しました。
この場合、《ガードスキル ハーモ二クス》の『貫通』は無効になりますか？","A. いいえ、無効にはなりません。
《不器用で一途な思い「天使」》の『貫通』は無効ですが、スキルを失ってるわけではないので、《ガードスキル ハーモ二クス》は『貫通』をもちます。
‘【Battle】ターン終了時まで、目標のキャラ１体の『貫通』を無効にする’は、《不器用で一途な思い「天使」》を目標としているため、《ガードスキル ハーモ二クス》の『貫通』は無効になりません。",Q859 （2015-07-14）
Q860,2015-07-14,"[AB-013：“SSS”音楽に込めた想い“ガルデモ”「岩沢」]
Q. ‘【Battle】【ターン１】〔自分の手札１枚と自分の控え室のカード３枚をバックヤードに置く〕自分のバックヤードにあるカード３枚を指定する。それらのカードすべてが“ガルデモ”を持ち、異なるネームを持つキャラカードの場合、このキャラを【レスト】から【スタンド】にする。’

自分のバックヤードに《“SSS”信じ続けた想い“ガルデモ”「ユイ」》、《“SSS”ジャーマンスープレックスに挑戦“ガルデモ”「ユイ」》、《“ガルデモ”の大ファン“SSS”「ユイ」》が置かれている状態です。このとき《“SSS”音楽に込めた想い“ガルデモ”「岩沢」》の能力で、上記のカードを１枚ずつを指定した場合、《“SSS”音楽に込めた想い“ガルデモ”「岩沢」》を【スタンド】することはできますか？","A. いいえ、できません。
《“SSS”信じ続けた想い“ガルデモ”「ユイ」》、《“SSS”ジャーマンスープレックスに挑戦“ガルデモ”「ユイ」》、《“ガルデモ”の大ファン“SSS”「ユイ」》のネームは「ユイ」になるので、‘異なるネームを持つキャラカードの場合’が満たされないため《“SSS”音楽に込めた想い“ガルデモ”「岩沢」》はスタンドすることはできません。",Q860 （2015-07-14）
Q861,2015-07-14,"[AB-028：“SSS”ドラム担当“ガルデモ”「入江」]
[AB-063：“SSS”一番したかったこと“ガルデモ”「ユイ」]
Q. ‘[自動］【パートナー】自分のスキルを持たないキャラがアタックキャラに選ばれた場合、相手に１ダメージを与える。その後、ターン終了時、そのキャラを【レスト】から【スタンド】にする。’

自分のパートナーが《“SSS”ドラム担当“ガルデモ”「入江」》で、自分のアリーナに《“SSS”一番したかったこと“ガルデモ”「ユイ」》が登場している状態です。《“SSS”一番したかったこと“ガルデモ”「ユイ」》がアタックキャラに選ばれたとき、《“SSS”ドラム担当“ガルデモ”「入江」》の能力で相手に１ダメージを与えることができますか？","A. はい、与えることができます。
《“SSS”一番したかったこと“ガルデモ”「ユイ」》がアタックキャラに選ばれた時点で、《“SSS”ドラム担当“ガルデモ”「入江」》と《“SSS”一番したかったこと“ガルデモ”「ユイ」》のそれぞれの能力が誘発します。それぞれの能力が誘発する段階では《“SSS”一番したかったこと“ガルデモ”「ユイ」》はスキルを持っていないため、《“SSS”ドラム担当“ガルデモ”「入江」》の能力で相手に１ダメージを与えることができます。",Q861 （2015-07-14）
Q862,2015-07-14,"[AB-089：クリスマスイヴの記憶]
Q. 《クリスマスイヴの記憶》を使用したターンに、自分はエクストラキャラを登場させることはできますか？",A. はい、できます。,Q862 （2015-07-14）
Q863,2015-07-14,"[AB-089：クリスマスイヴの記憶]
Q. ‘【Main】自分の【使用】で指定したカードと同じネームを含むエクストラデッキのカード１枚を【裏】から【表】にする。その後、【表】にしたカードが持つネームと同じネームを１つでも持つフレンド１体を指定し、【エクストラ】と【登場】を無視して、指定したフレンドの上に重ねて登場させる。その後、ターン終了時まで、《クリスマスイヴの記憶》を使用できない。‘

自分のアリーナに《“SSS”過去の記憶「音無」》が登場している状態です。《クリスマスイヴの記憶》の使用コストである‘〔自分のバックヤードのキャラカード１枚を指定し、自分の控え室のカード５枚をバックヤードに置く〕’で「音無」を指定しました。そうした場合、アリーナに登場している《“SSS”過去の記憶「音無」》に重ねて《“SSS”過去の記憶「音無」》を新たに登場させることはできますか？",A. はい、できます。,Q863 （2015-07-14）
Q864,2015-07-15,"[PM-003：男気アピール「水柿 ツカサ」]
Q. ‘【Main】〔自分の手札１枚を控え室に置き、自分の【表】のフレンド１体を控え室に置く〕自分のパートナーが「アイラ」の場合、自分の手札か控え室のこのカードを【登場】を無視して登場させる。その後、ターン終了時まで、自分は《男気アピール「水柿 ツカサ」》の【Main】を発動できない。この能力はこのカードが自分の手札か控え室にある場合、発動することができる。’

自分のターンで、キャラの登場を行っていない状態です。《男気アピール「水柿 ツカサ」》をこのキャラの能力で登場させた後、他のキャラを登場させることができますか？",A. はい、登場させることができます。,Q864 （2015-07-15）
Q865,2015-07-15,"[PM-003：男気アピール「水柿 ツカサ」]
Q. ‘【Main】〔自分の手札１枚を控え室に置き、自分の【表】のフレンド１体を控え室に置く〕自分のパートナーが「アイラ」の場合、自分の手札か控え室のこのカードを【登場】を無視して登場させる。その後、ターン終了時まで、自分は《男気アピール「水柿 ツカサ」》の【Main】を発動できない。この能力はこのカードが自分の手札か控え室にある場合、発動することができる。’

自分の控え室に《男気アピール「水柿 ツカサ」》が無く、手札に《男気アピール「水柿 ツカサ」》が１枚ある状態です。手札にある《男気アピール「水柿 ツカサ」》の【Main】を発動させるとき、手札にある《男気アピール「水柿 ツカサ」》を【Main】の代償にすることはできますか？",A. いいえ、できません。,Q865 （2015-07-15）
Q866,2015-07-15,"[PM-005：儚げな少女“ギフティア”「アイラ」]
Q. ‘［永続］【パートナー】このキャラは自分のエクストラデッキの【表】の「水柿 ツカサ」が持つ［永続］すべてとスキルすべてを重複せず得る。’

自分のエクストラデッキに《恋愛レクチャー「水柿 ツカサ」＆「縹 ヤスタカ」》が【表】で置かれている状態です。パートナーの《儚げな少女“ギフティア”「アイラ」》の能力で、《恋愛レクチャー「水柿 ツカサ」＆「縹 ヤスタカ」》の持つ『貫通』を得ることができますか？","A. はい、得ることができます。
《儚げな少女“ギフティア”「アイラ」》の能力はネームに「水柿 ツカサ」が含まれているカードの能力を得ることができます。",Q866 （2015-07-15）
Q867,2015-07-15,"[PM-005：儚げな少女“ギフティア”「アイラ」]
Q. ‘［永続］【パートナー】このキャラは自分のエクストラデッキの【表】の「水柿 ツカサ」が持つ［永続］すべてとスキルすべてを重複せず得る。’
‘［永続］攻撃力や耐久力が上昇する効果を含む［永続］すべてを無効にする。’

自分のエクストラデッキに《朝食を摂る「水柿 ツカサ」》と《資料確認中「水柿 ツカサ」》が【表】で置かれている状態です。相手のターンで相手は《可愛いもの好き「シャルロット・デュノア」》を登場させました。このとき、《可愛いもの好き「シャルロット・デュノア」》の‘［永続］攻撃力や耐久力が上昇する効果を含む［永続］すべてを無効にする。’の能力で、《儚げな少女“ギフティア”「アイラ」》が得ている［永続］はすべて無効になりますか？","A. いいえ、すべては無効になりません。
パートナーのアイラは、‘［永続］自分のキャラすべてが【同OS】の場合、このキャラ以外の自分のキャラすべては攻撃力と耐久力が２上昇する。’、‘［永続］自分の『先制攻撃』を持つ【表】【レスト】のキャラをガードキャラに選ぶことができる。’、‘ ［永続］相手のバックヤードが７枚以上ある場合、このキャラと自分のパートナーは『先制攻撃』を得る。’の３つの［永続］をそれぞれ得ています。《可愛いもの好き「シャルロット・デュノア」》は‘［永続］攻撃力や耐久力が上昇する効果を含む［永続］すべてを無効にする。’能力なので、‘［永続］自分のキャラすべてが【同OS】の場合、このキャラ以外の自分のキャラすべては攻撃力と耐久力が２上昇する。’のみが無効になります。",Q867 （2015-07-15）
Q868,2015-07-15,"[PM-069：プラスティック・メモリーズ]
Q. ‘[自動］【裏でも発動】相手が相手のカードの効果やコストで控え室のカードを手札に加えた場合、エクストラデッキのこのカードを【裏】から【表】にしてもよい。そうした場合、お互いの控え室のカードすべてをバックヤードに置き、ターン終了時まで、相手はフレンドをアタックキャラに選ぶことができない。この能力はエクストラデッキで発動する。’

相手がメインフェイズで控え室のカードを手札に加えたので、《プラスティック・メモリーズ》の能力を発動させました。その後、相手はキャラを登場させました。相手は登場させたキャラでアタックすることができますか？","A. いいえ、アタックすることができません。
《プラスティック・メモリーズ》の効果は継続効果であり、使用したターン中有効な効果になりますので、《プラスティック・メモリーズ》を使用した後に登場したキャラにも有効なので、相手は登場させたキャラでアタックすることができません。",Q868 （2015-07-15）
Q869,2015-07-15,"[PM-083：買い物帰り]
Q. ‘【使用】〔自分のフレンドに重ねられている【エクストラ】に〈〈〈&〉〉〉を含むエクストラカード１枚をエクストラデッキに【表】で戻す〕’

自分の【裏】の〈〈〈&〉〉〉を含むエクストラキャラのエクストラカード１枚をエクストラデッキに戻して《買い物帰り》を使用することができますか？","A. はい、使用することができます。
〈〈〈&〉〉〉はカード名であるため、基準定義によりあらゆる状態においてその情報が保持されます。そのため〈〈〈&〉〉〉を含むエクストラキャラが【裏】でも、使用コストを支払い《買い物帰り》を使用することができます。",Q869 （2015-07-15）
Q870,2015-07-15,"[PM-083：買い物帰り]
Q. ‘【使用】〔自分のフレンドに重ねられている【エクストラ】に〈〈〈&〉〉〉を含むエクストラカード１枚をエクストラデッキに【表】で戻す〕’

自分のアリーナに〈〈〈&〉〉〉を含むエクストラキャラが登場していて、そのキャラが【裏】【リバース】の状態です。《買い物帰り》を使用して、このキャラのエクストラカード１枚をエクストラデッキに戻した場合、アリーナに残っているキャラは【表】【スタンド】になりますか？","A. いいえ、【表】【スタンド】になりません。
アリーナのキャラに重なっているカードがアリーナを離れた場合、残ったキャラは離れる前の状態を引き継ぎます。そのため、アリーナに残ったキャラは【裏】【リバース】になります。",Q870 （2015-07-15）
Q871,2015-07-15,"[PM-008：笑顔でお迎え“ギフティア”「アイラ」]
[PM-096：バラの花束]
Q. ‘【Main】【ターン１】〔自分の手札の【同OS】のカード２枚を控え室に置く〕相手のキャラすべてに３ダメージを与える。相手のアリーナに【表】の攻撃力と耐久力両方が上昇する効果を含む［永続］を持つキャラが登場している場合、かわりに７ダメージを与える。’
‘［永続］このセットカードがセットされているキャラは攻撃力と耐久力が相手のエクストラデッキの【表】のカードの枚数分上昇する。’

相手のアリーナのキャラに《バラの花束》がセットされていて、自分のアリーナに《笑顔でお迎え“ギフティア”「アイラ」》が登場している状態です。自分のメインフェイズに《笑顔でお迎え“ギフティア”「アイラ」》の能力で、相手のキャラすべてに７ダメージを与えることができますか？","A. いいえ、与えることができません。
《バラの花束》の‘［永続］このセットカードがセットされているキャラは攻撃力と耐久力が相手のエクストラデッキの【表】のカードの枚数分上昇する。’はセットカードが持つ能力です。《笑顔でお迎え“ギフティア”「アイラ」》の能力は‘相手のアリーナのに攻撃力と耐久力両方が上昇する効果を含む［永続］を持つキャラが登場している場合’なので、７ダメージを与えることはできず、３ダメージを与えます。",Q871 （2015-07-15）
Q872,2015-08-04,"[SW-333：大切なモノを守るために「ルッキーニ」]
[SW-412：50ｍｍカノン砲「Ｍｋ２１４」]
Q. ‘・自分のターンに自分のフレンドのネームの総数が４つ以上ある場合、ターン終了時まで、自分の【同OS】のキャラすべては攻撃力が３上昇する。その後、自分の手札１枚を控え室に置いてもよい。そうした場合、ターン終了時まで、自分の【同OS】のキャラすべては相手のカードの効果で【レスト】にならない。’

自分のアリーナに《記念撮影「バルクホルン」＆「ハイデマリー」＆「ミーナ」》が登場していて、そのキャラに《50ｍｍカノン砲「Ｍｋ２１４」》がセットされている状態です。《大切なモノを守るために「ルッキーニ」》の能力を発動した場合、自分のキャラすべての攻撃力を３上昇させることができますか？","A. いいえ、自分のキャラすべての攻撃力を上昇させることはできません。
《50ｍｍカノン砲「Ｍｋ２１４」》はセットカードが持つネームであるため、‘フレンドのネームの総数が４つ以上ある場合’の条件には含まれないため、攻撃力を上昇させることはできません。",Q872 （2015-08-04）
Q873,2015-08-04,"[SW-391：ウィッチたちの休日「アメリー」&「ペリーヌ」&「リーネ」]
[SW-410：援軍]
Q. ‘[自動］【ターン１】このキャラが登場するか、カードの効果やコストで相手がエクストラデッキのカードを【裏】から【表】にするか、相手のエクストラデッキに【表】でカードが戻った場合、以下の３つから１つを選ぶ。’
‘【Main】このターン中にエクストラキャラを登場させていない場合、自分のエクストラデッキの【裏】の【登場】を持たないエクストラカード１枚を公開し、自分の控え室のキャラカードを公開したカードのネームの総数分バックヤードに置く。’

自分のアリーナに《ウィッチたちの休日「アメリー」＆「ペリーヌ」＆「リーネ」》が登場している状態です。相手のターンのメインフェイズに相手は《援軍》を使用しました。《援軍》の効果でエクストラカードを公開したときに《ウィッチたちの休日「アメリー」＆「ペリーヌ」＆「リーネ」》の能力は発動できますか？","A. いいえ、発動することはできません。
‘カードを公開する’という行為は‘カードを【表】にする’という処理ではないため、《ウィッチたちの休日「アメリー」＆「ペリーヌ」＆「リーネ」》の能力は発動しません。",Q873 （2015-08-04）
Q874,2015-08-04,"[SW-412：50ｍｍカノン砲「Ｍｋ２１４」]
Q. ‘[永続］相手の手札の攻撃力か耐久力が７以上のキャラカードすべては【登場】を失う。’

相手のアリーナに《50ｍｍカノン砲「Ｍｋ２１４」》がセットされている状態です。このとき《ツヴァイリンクテスト飛行「ハルトマン」》を【登場】を支払わずに登場させることができますか？",A. 登場させることができます。,Q874 （2015-08-04）
Q875,2015-08-04,"[PM-005：儚げな少女“ギフティア”「アイラ」]
Q. ‘［永続］【パートナー】このキャラは自分のエクストラデッキの【表】の「水柿 ツカサ」が持つ［永続］すべてとスキルすべてを重複せず得る。’

自分のパートナーが《儚げな少女“ギフティア”「アイラ」》で、エクストラデッキの《朝食を摂る「水柿 ツカサ」》が２枚表向きになっている状態です。このとき、自分の《儚げな少女“ギフティア”「アイラ」》以外のキャラの攻撃力と耐久力が４上昇しますか？","A. いいえ、攻撃力と耐久力は４上昇しません。
《儚げな少女“ギフティア”「アイラ」》の‘［永続］【パートナー】このキャラは自分のエクストラデッキの【表】の「水柿 ツカサ」が持つ［永続］すべてとスキルすべてを重複せず得る。’では同じ能力は得ませんので、《朝食を摂る「水柿 ツカサ」》１枚分の能力が発動します。",Q875 （2015-08-04）
Q876,2015-08-04,"[PM-005：儚げな少女“ギフティア”「アイラ」]
[PM-044：朝食を摂る「水柿 ツカサ」]
Q. ‘［永続］【パートナー】このキャラは自分のエクストラデッキの【表】の「水柿 ツカサ」が持つ［永続］すべてとスキルすべてを重複せず得る。’
‘［永続］自分のキャラすべてが【同OS】の場合、このキャラ以外の自分のキャラすべては攻撃力と耐久力が２上昇する。’

自分のパートナーが《儚げな少女“ギフティア”「アイラ」》で、自分のアリーナに《朝食を摂る「水柿 ツカサ」》が登場している状態です。《儚げな少女“ギフティア”「アイラ」》の能力で、エクストラデッキの《朝食を摂る「水柿 ツカサ」》を表向きにしました。このとき、アリーナの《儚げな少女“ギフティア”「アイラ」》と《朝食を摂る「水柿 ツカサ」》はそれぞれの能力で攻撃力と耐久力が２上昇しますか？",A. はい、それぞれの能力で攻撃力と耐久力が２上昇します。,Q876 （2015-08-04）
Q877,2015-09-02,"[PM-005：儚げな少女“ギフティア”「アイラ」]
Q. ‘【Main】【パートナー】【ターン１】〔自分のエクストラデッキの「水柿 ツカサ」１枚を【裏】から【表】にする〕この能力のコストで【表】にしたカードが持つ[自動］１つをコストや条件を無視して発動させる。その後、カード1枚を引く。’
‘[自動］【ターン１】このキャラが登場かレベルアップした場合、自分の手札１枚と自分の控え室のカード４枚をバックヤードに置いてもよい。そうした場合、ターン終了時まで、自分の【同OS】のキャラすべては以下の能力を得る。’

自分のパートナーが《儚げな少女“ギフティア”「アイラ」》の能力で、エクストラデッキにある《作戦伝授の見返り「水柿 ツカサ」＆「海松 エル」》を表向きにしました。このとき、‘自分の手札１枚と自分の控え室のカード４枚をバックヤードに置いてもよい。’までを無視して発動させることはできますか？","A. いいえ、無視して発動することはできません。
《作戦伝授の見返り「水柿 ツカサ」＆「海松 エル」》を表向きにした場合は、［自動］の‘このキャラが登場かレベルアップした場合’の部分の発動条件が無視して発動され、‘自分の手札１枚と自分の控え室のカード４枚をバックヤードに置いてもよい。’の部分はカードの効果なので無視されません。",Q877 （2015-09-02）
Q878,2015-09-02,"[YZ-201：二人で一緒に「綾地 寧々」]
[YZ-227：核心をつく「相馬 七緒」]
Q. ‘［自動］【裏でも発動】このキャラの【維持】の代償が支払われなかったことによってこのキャラが【表】から【裏】になった場合、ターン終了時まで、このキャラは【登場】で【表】にできない。’
‘【乱入】〔自分の【表】のフレンド１体を控え室に置き、自分の「綾地 寧々」を【裏】から【表】にする〕’

自分のパートナーが《二人で一緒に「綾地 寧々」》で、維持ステップに代償を実行せずに裏向きになっている状態です。その後、《核心をつく「相馬 七緒」》を【乱入】によって登場させることができますか？",A. はい、登場させることができます。,Q878 （2015-09-02）
Q879,2015-09-02,"[YZ-205：気になる視線「綾地 寧々」]
Q. ‘［自動］【ターン１】自分のパートナーが「因幡 めぐる」で、このキャラがカードの効果やコストで【スタンド】から【レスト】になった場合、ターン終了時まで、自分の「因幡 めぐる」は『貫通』を得る。その後、自分の手札１枚をバックヤードに置いてもよい。そうした場合、このキャラを【レスト】から【スタンド】にする。 ’

自分のパートナーが《手作りのプレゼント「因幡 めぐる」》で、《気になる視線「綾地 寧々」》が登場している状態です。相手のカードの効果で《気になる視線「綾地 寧々」》をレスト状態にされた場合、《手作りのプレゼント「因幡 めぐる」》は『貫通』を得ますか？",A. はい、得ることができます。,Q879 （2015-09-02）
Q880,2015-09-02,"[YZ-206：手作りのプレゼント「因幡 めぐる」]
Q. ‘［自動］アタックキャラやガードキャラに選ばれている自分のパートナーがバトルによるダメージでバトル相手を【裏】にした場合、カード１枚を引いてもよい。’

自分のパートナーが《手作りのプレゼント「因幡 めぐる」》で、バトルを行っているこのキャラとバトル相手のキャラが裏向きになる場合、カードを引くことができますか？","A. はい、カードを引くことができます。
バトル相手と同時に【裏】になった場合でも、この［自動］は発動します。",Q880 （2015-09-02）
Q881,2015-09-02,"[YZ-211：ハロウィンの魔法「椎葉 紬」]
[YZ-259：2人の“魔女”「綾地 寧々」&「椎葉 紬」]
[YZ-270：心の欠片]
[YZ-283：もう一度ここから]
[YZ-290：恐ろしい呪文]
Q. ‘【Battle】【参加中OK】【パートナー】【ターン１】〔自分の控え室のキャラカード１枚をバックヤードに置く〕以下の２つから１つを選ぶ。自分のバックヤードに異なるネームを持つキャラカードが５枚以上ある場合、かわりに２つを選び、好きな順番で解決する。 ’
‘自分のバックヤードに異なるネームを持つキャラカードが○枚以上ある場合～’

自分のパートナーが《ハロウィンの魔法「椎葉 紬」》で自分のバックヤードに《幼児退行？「綾地 寧々」》と《トリック・オア・トリート「因幡 めぐる」》と《学生会長「戸隠 憧子」》が置かれている状態です。バトルフェイズに《ハロウィンの魔法「椎葉 紬」》の能力のコストで、《待ちに待った日「仮屋 和奏」》と《自己嫌悪“魔女”「綾地 寧々」》をバックヤードに置いて能力を発動した場合、‘自分のバックヤードに異なるネームを持つキャラカードが５枚以上ある場合’の条件を満たして、２つの能力を解決することができますか？","A. いいえ、２つの能力を解決することができません。
今回の場合は、《幼児退行？「綾地 寧々」》と《自己嫌悪“魔女”「綾地 寧々」》のネームはどちらも「綾地 寧々」であるため、１つのネームとして扱われます。",Q881 （2015-09-02）
Q882,2015-09-02,"[YZ-293：小悪魔コス]
Q. ‘[自動］【パートナー】【ターン１】自分がイベントカードを使用し、そのイベントカードが控え室に置かれた場合、自分の手札1枚をバックヤードに置いてもよい。そうした場合、そのイベントカードを手札に加える。この能力がメインフェイズに発動した場合、メインフェイズ終了時まで、自分の「椎葉 紬」の[自動］は発動しない。 ’

自分のパートナーが《ハロウィンの魔法「椎葉 紬」》でパートナーに《小悪魔コス》がセットされている状態です。自分のメインフェイズにイベントカードを使用して《小悪魔コス》の能力が誘発しました。その時、手札１枚をバックヤードに置きませんでした。その後、もう一度イベントカードを使用した場合、《小悪魔コス》の能力を発動することができますか？","A. いいえ、《小悪魔コス》の能力を発動することができません。
１回目のイベントカード使用したタイミングで能力が誘発しているので、能力の解決の有無を問わず、メインフェイズ終了時まで自分の「椎葉 紬」の[自動］は発動することができません。",Q882 （2015-09-02）
Q883,2015-09-02,"[SW-351：大切なモノを守るために「リーネ」]
Q. ‘[自動］【パートナー】バトルフェイズ終了時、自分の手札の枚数が相手の手札の枚数よりも少ない場合、相手に３ダメージを与える。その後、カード１枚を引いてもよい。’

自分のパートナーが《大切なモノを守るために「リーネ」》です。バトルフェイズ終了時に自分の手札が相手よりも多い場合に、パートナーの能力でカードを引くことができますか？","A. いいえ、カードを引くことができません。
パートナーの［自動］の能力の誘発条件は、‘バトルフェイズ終了時、自分の手札の枚数が相手の手札の枚数よりも少ない場合’です。",Q883 （2015-09-02）
Q884,2015-09-15,"[IS-101：ひと夏の思い出「篠ノ之 箒」]
Q. ‘[自動]自分のバトルフェイズ開始時、自分の手札の“IS”１枚を【ユニット】コストを支払い登場させてもよい。そうした場合、バトルフェイズ終了時、このカードの効果で登場したキャラのダメージすべてを回復し、この効果で登場した【ユニット】を持つキャラカード１枚を手札に戻してもよい。’

バトルフェイズ開始時に、《ひと夏の思い出「篠ノ之 箒」》の能力で手札の《“IS”紅椿「篠ノ之 箒」》を登場させました。この時、‘［永続］このキャラは【ユニット】コストで指定したカード１枚が持つ能力すべてを得る。’によって得ている‘[自動]自分のバトルフェイズ開始時、自分の手札の“IS”１枚を【ユニット】コストを支払い登場させてもよい。そうした場合、バトルフェイズ終了時、このカードの効果で登場したキャラのダメージすべてを回復し、この効果で登場した【ユニット】を持つキャラカード１枚を手札に戻してもよい。’の能力を解決することができますか？","A. いいえ、解決することができません。
バトルフェイズ開始時に発動する能力は8.2.1.1.に待機状態になり、8.2.1.2.で実行されます。《“IS”紅椿「篠ノ之 箒」》を登場させたとき、すでに8.2.1.2.になっているため、バトルフェイズ開始時の能力が発動せず、この能力を解決することができません。",Q884 （2015-09-15）
Q885,2015-09-15,"[IS-113：ひと夏の思い出「ラウラ・ボーデヴィッヒ」]
Q. ‘[自動]【パートナー】【ターン１】このキャラが登場かレベルアップした場合、バトルフェイズ終了時まで、目標のキャラ１体は耐久力が３減少する。’

パートナーが《ひと夏の思い出「ラウラ・ボーデヴィッヒ」》で、このキャラがオートレベルアップした場合、目標のキャラの耐久力を３減少できますか？","A. いいえ、減少することができません。
この能力は、登場かレベルアップした場合に発動する能力で、オートレベルアップでは発動しません。",Q885 （2015-09-15）
Q886,2015-09-25,"[NB-001：めぐる季節“春”「宮内 れんげ」]
Q. ‘・公開したカードが《めぐる季節“春”「宮内 れんげ」》だった場合、公開したカードをこのキャラのレベルカードとして重ね、相手に５ダメージを与える。’

自分のターンに《めぐる季節“春”「宮内 れんげ」》の能力で、‘・公開したカードが《めぐる季節“春”「宮内 れんげ」》だった場合、公開したカードをこのキャラのレベルカードとして重ね、相手に５ダメージを与える。’を選択して発動しました。そうした場合、このターンに自分のキャラをレベルアップさせることができますか？",A. はい、レベルアップさせることができます。,Q886 （2015-09-25）
Q887,2015-09-25,"[NB-001：めぐる季節“春”「宮内 れんげ」]
Q. ‘・公開したカードを手札に加える。’
‘［永続］メインフェイズに相手は相手の【パートナー】を持つ能力でカードを引くことができない。’

相手のキャラに《シルバーのネックレス》がセットされている状態で、自分のターンに《めぐる季節“春”「宮内 れんげ」》の能力で‘・公開したカードを手札に加える。’を選択して発動した場合、公開したカードを手札に加えることができますか？","A. はい、加えることができます。
《めぐる季節“春”「宮内 れんげ」》の能力は、【パートナー】を持つ能力ではありますが、カードを引く能力ではないため公開したカードを手札に加えることができます。",Q887 （2015-09-25）
Q888,2015-10-14,"[GE-066：神機解放]
[GE-091：“アラガミ”捕喰]
Q. ‘[自動]自分の“アラガミ”が自分のカードの効果やコストでバックヤードに置かれた場合、エクストラデッキのこのカードを【裏】から【表】にしてもよい。’
‘【Main】自分の控え室の“アラガミ”１枚をバックヤードに置いてもよい。そうした場合、自分のエクストラデッキの《神機解放》すべてを【裏】にする。’

自分のエクストラデッキにの《神機解放》がすべて【表】の状態です。自分のメインフェイズに《“アラガミ”捕喰》を使用して‘【Main】自分の控え室の“アラガミ”１枚をバックヤードに置いてもよい。そうした場合、自分のエクストラデッキの《神機解放》すべてを【裏】にする。’を選んで発動しました。そうした場合《神機解放》の能力を発動することができますか？","A. はい、発動することができます。
《“アラガミ”捕喰》の効果が発動した際に、すべての《神機解放》の能力が誘発して待機状態になります。まず《“アラガミ”捕喰》の‘【Main】自分の控え室の“アラガミ”１枚をバックヤードに置いてもよい。そうした場合、自分のエクストラデッキの《神機解放》すべてを【裏】にする。’を解決します。解決した後に待機状態になっている《神機解放》の能力を１つづつ発動することができます。いずれかの《神機解放》を【表】にして能力を発動した場合、‘ターン終了時まで、自分はエクストラデッキの《神機解放》を【裏】から【表】にすることができない。’により《神機解放》を表向きにできなくなるため、このターン中は他の《神機解放》の能力を発動できなくなります。",Q888 （2015-10-14）
